query,intent
빠가 일본어로 ‘멍청이’를 뜻하는 바카야로(馬鹿野郎)에서 온 말.,4
빠돼쌍,4
빨갱이 공산주의자 및 북한인을 일컫는 멸칭인데 최근에 한국에선 좌파적 정치 사상을 가진 사람을 비난하는 용도로 확장되었다.,4
빨통 유방을 일컽는 속어,4
뻐큐 Fuck You의 한국식 발음.,4
삐꾸 병신과 비슷한 뜻이다. 90년대 널리 사용되었으나 요즘은 거의 사용되지 않는다.,4
빡대가리 머리가 텅텅 비었다는 말로 흔히 경상도에서 많이 사용한다.,4
대부분 'ㅅ'과 'ㅆ'을 서로 호환하여 사용할 수 있다.,4
상폐녀,4
새끼,4
십장생,4
싸가지 없다 '싸가지' 가 싹을 비하해서 말한 것이라 원래는 '가망이 없다' 는 뜻이었는데 시간이 지나며 '예의가 없다' 는 뜻으로 바뀐 예. 이게 싸가지 없이 어른한테 대들어 란 예문을 생각하면 적절할까. 농경사회에서는 예의가 없는 사람은 올바른 사회 구성원이 될 가망이 없는 것이나 마찬가지니까. 개념없다는 말과 원래 뜻과 욕설로서의 뜻 모두 비슷하다. 더 강조하여 싹바가지 없다라고도 한다.,4
싸이코(사이코) 국제가수인 이 분의 예명도 이 낱말에서 기원한다.,4
쌍욕 수위 높은 욕설의 범주를 나타내는 말이기도 하면서 그 자체로 욕설로 쓰이기도 한다.,4
쌍놈(상놈 썅놈) 쌍년(상년 썅년),4
씹지랄,4
썩을놈/년,4
썅,4
쓰레기,4
씨발(씨팔 시발)(썖) 성행위를 뜻하는 '씹할'에서 기원한 욕설. 씨발놈 씨발년(씨발련) 씨발새끼 등과 같이 쓰인다. 식빵 신발,4
씨방새 씨방놈 씨방년 씨방짭새 위의 '씨발'에서 파생된 것으로 보임.,4
씨부랄(시부랄 시브랄 씨브랄),4
씹 여성의 성기를 일컫는 말로 단어 자체로 쓰이기 보다는 주로 '씹-' 형태로 접두어로 자주 쓰인다. '개-' '좆-'과 같이 욕설에서 많이 쓰이는 접두어이다.,4
씹새끼 씹새,4
씹창,4
씹년- 여성에게 쓰는 매우 강한 욕설,4
씹치남 씹치녀,4
쑤비,4
이게 아부지도 없는 게 까불어,4
아다 어원은 일본어로 새롭다는 뜻의 '아다라시(新しい あたらしい)' 동정을 비칭할 때 사용한다. 처음으로 성행위를 하는 걸 아다를 뗀다라고 표현하기도 한다.,4
아가리 사람의 입을 물고기의 아가리로 빗대어 말함.,4
애자 장애인을 비하 할 때 쓰이는 것이다.,4
애비충,4
애미/애비 뒤진 년,4
양놈,4
양반 본래 조선 시대의 상류 계층 신분을 지칭하는 말이었으나 신분제도가 붕괴된 현재는 자기보다 조금 윗사람인 사람을 비꼬는 형태로 쓰인다.,4
양아치,4
언년이,4
얼간이,4
에라이 씨발,4
엠창(니미씨발) 엄창,4
엠창인생 정말 가난한 인생 각종 비행행위 또는 범죄등을 저지르며 다니는 인생 하는것없이 시간만 보내며 사는 인생. 요즘에는 게임 내에서 인생을 갈아마신 고인물들끼리 스스로 자조하는 의미로도 쓰인다.,4
옌장 '젠장'과 같은 의미. 옌장칠 옌장맞을 등으로 쓰인다.,4
열폭 열등감 폭발,4
염병 옘병,4
엿먹다,4
오랑캐,4
오유충,4
왜놈,4
우라질 원래는 ‘오라질’이 원어. 조선시대에 죄인을 포박하던 밧줄인 ‘오라’를 질 놈의 줄인 말로 오늘날로 치면 ‘수갑 찰 놈’ ‘감방 갈 놈’ 정도의 욕이다.,4
욱일기,4
운지,4
워마드 법정에서 메갈리아 보슬아치와 같이 모욕죄로 인정되었다.,4
육갑떨다 육갑하다,4
육변기,4
육시럴,4
응 니애미(애비/애벌레),4
이런 시베리아벌판에서수박씨발라먹은시베리안허스키가먹다뱉은조카48색크레파스같으니라고.,4
이완용 배신자 내지는 나라를 팔아먹을놈 이라는 의미.,4
인간쓰레기  인간말종 주로 상대방이 저지른 행동에 대한 모욕감 혐오감 경멸 등을 담아 상대방이 인간 이하의 수준임을 비난하는 욕설.,4
인조새 인생 조진 새끼의 준말.,4
일베충 일베를 하는 벌레를 의미.,4
자지 '보지' 와 마찬가지로 단어 자체가 욕설로 쓰이는 예는 거의 없다.,4
잡놈,4
잡종,4
장애인 장애,4
재수없다 욕을 먹는 대상과 연루되면 성공할 일도 실패한다는 뜻으로 쓰는 욕.,4
저능아,4
정박아 정신박약아의 준말.,4
정신병자,4
젖 사람의 유방을 비속하게 이르는 말. 물론 포유동물에게는 일반적으로 쓰인다.,4
제기랄 원래는 '제 아기랑 검열삭제할' 이라는 뜻이라는 설이 인터넷에 돌았는데 사실은 아니라고 한다. 줄여서 제길 이라 표현하기도 한다.,4
젠장,4
졸라,4
종간나새끼 함경도 지방의 욕설로 종년의 자식이라는 뜻이다. 북한에서 많이 쓰인다.,4
좆간나새끼 주로 족깐나새끼로 발음된다. 북한에서나 쓰인다.,4
좆 좆- '씨발'과 함께 대표적인 욕설이다. 남성의 성기를 일컫는 말로 주로 '좆-' 형태의 접두어로 많이 쓰이며 대부분 작거나 더럽거나 형편 없다는 등의 부정적인 의미를 나타낸다. '개-' '씹-'과 마찬가지로 많이 쓰이는 접두어이다.,4
좆같다 국어사전의 표제어이다.,4
좆까,4
좆나 존나 - 좆나오게에서 유래된 욕설이다. 비슷한 욕설로는 겁나가 있다.,4
좆도 아닌 (새끼),4
좆망,4
좆물 정액의 비속어. 단어 자체에는 비하하는 의미는 별로 없어서 단독으로 쓸 경우에는 보통 욕설로 취급되지는 않지만 의미가 저속한 단어라서 다른 단어와 연결해서 사용하면 나쁜 의미가 될 수 있으니 사용에 주의하는 것이 좋다.,4
좆밥,4
좆만이(좆만한 새끼) 존만이 좆만한게,4
좆대가리 = 귀두,4
좆심 남성의 성교 능력이나 힘을 매우 비속하게 이르는 말.,4
좆집 = 여성을 가리키는 대단히 모욕적인 말. 의미의 유래는 더 이상의 자세한 설명은 생략한다.,4
좆병신,4
쥐새끼,4
즐,4
지기미 비듬이나 찌꺼기를 뜻하는 사투리이나 즈그 에미의 준말이기도 하다. 니기미와 일맥상통하는 욕. 바리에이션으로 '지미' 가 있다.,4
지랄 본디 뇌전증(간질) 즉 급성발작을 하는 병을 지랄병이라고 불렀다. 흔히 '발광'을 더해 지랄발광한다 라고 자주 사용한다. 개새끼 씨발 등과 함께 대표적인 욕 중 하나이다. (대체로 접두어 '개-'를 붙일 수 있다) 지랄한다 지랄떤다 지랄하고 앉았다 지랄도 풍년이다 지랄 옆차기 한다 지랄하고 자빠졌네등. 해당 질병 환자들 중 의미를 알고 있는 사람이 있다면 사용을 절대 지양해야 한다.,4
짭새,4
짱깨 장궤,4
쩌리 허접과 동의어.,4
쪼다,4
쪽발이 또는 쪽바리,4
쫄보 별것도 아닌것에 쫄아버리는 사람들을 욕되게 말하는 말,4
찌랭이,4
찐,4
찐따,4
찐찌버거 찐따 찌질이 버러지 거렁뱅이의 준말. 비슷한 예로 변호사 (변태 호모 사이코)가 있다.,4
창녀 창놈,4
천치,4
촛불좀비 촛불시위자들을 폄하 및 비하하여 이르는 말. 일부 극우 쪽 사람들이 즐겨쓰는 단어이다. (좌파좀비) 여기서 파생된 언어로 역으로 극우적인 인사들을 비하하는 의미의 ‘우좀(우파좀비)’란 단어도 있다. 사실 이 우좀이란 단어는 같은 우익쪽에서 더 잘쓰이는편이다. 그만큼 같은 우익 입장에서 보기에도 이건 좀 아니다 싶을만큼 좋게 안보는것.,4
최순실 법정에서도 모욕죄가 인정되었다.,4
추남 추녀,4
친일파,4
코흘리개 찌질이의 원형.,4
통구이 대구 지하철 참사 피해자 비하발언,4
트롤 영어권 게임 커뮤니티에서 유래된 것으로 게이머들 사이에서 아군에게 방해되는 짓을 하는 게이머를 총칭하는 말. 외래어까지는 아니나 게임의 주계층인 40-30대 남성사이에서는 상당히 자리잡았다.,4
틀딱충 틀니나 딱딱거리며 헛소리 한다는 의미의 틀니딱딱충의 준말. 일반적인 노인보다는 개념없고 몰지각하며 권위주의적이고 수구/극우적인 노인을 비하 조롱하는 욕설. 줄여서 틀딱이라고도 부른다. 틀딱충 꼰대보다 비하의 의미가 더욱 강하다.,4
튀기 혼혈을 비하하는 말.,4
파쇼 북한에서는 굉장히 심한 욕. 파시스트라는 뜻으로 일반적으로 사회주의권 국가에서 서방국가 및 제국주의자 전체주의자를 비난하는데 쓰인다. 나치 독일을 문화어로는 ‘파쑈 도이췰란드’ 무솔리니 집권기 이탈리아 왕국은 ‘파쑈 이딸리아’라 부른다. 미제 쪽바리 괴뢰 등과 함께 북한이 미국이나 일본 대한민국을 욕할 때에도 파쇼라고 하기도 한다.,4
폐인 쓰는 이유는 장애인과 마찬가지로 폐인같이 구는 사람을 비하하기 위한 용도다.,4
폐녀자,4
피싸개,4
한남 한남충/한녀 한녀충,4
허접 실력이 매우 떨어지는 자를 일컫는 말. 다만 2040년대 중장년층에게는 '허접하다'란 말은 비속어가 아니다.,4
허접쓰레기 또는 허섭스레기 변변치 못한 것을 이르는 말. 원래는 후자가 표준어였으나 이후 전자 역시 표준어로 등재되었다.,4
호구,4
호로(자식) 후레자식 호쌍새,4
호모,4
홍어 전라도 비하발언,4
화냥년 환향년. 사랑 손님과 어머니로 인해 유명한 말.,4
후장,4
후빨 후장을 빨다의 준말. 노골적으로 아부하는 것을 경멸하는 단어.,4
흑돼지 제주도 비하발언,4
40새끼,4
40쎄끼,4
40알,4
40창,4
40탱,4
40탱아,4
40팔,4
40팔년,4
40팔놈,4
40팔연,4
40할년,4
40할연,4
48넘,4
48년,4
48놈,4
48눔,4
48늠,4
48세끼,4
48쉑끼,4
48쎄리,4
48쒜리,4
48쒝끼,4
48씨끼,4
2c8,4
2c팔,4
갈보,4
강간,4
개넘,4
개년,4
개놈,4
개뇬,4
개눔,4
개늠,4
개때꺄,4
개때끼,4
개또라이,4
개똥,4
개보지,4
개부랄,4
개부럴,4
개불알,4
개새,4
개새꺄,4
개새끼,4
개새리,4
개새야,4
개색,4
개색기,4
개색꺄,4
개색끼,4
개색히,4
개샥,4
개세,4
개세끼,4
개세이,4
개섹,4
개섺,4
개셃,4
개셋키,4
개셐,4
개소리,4
개쇄끼,4
개쇅,4
개쇅갸,4
개쇅기,4
개쇅꺄,4
개쇅끼,4
개쇅캬,4
개쇅키,4
개쇗,4
개쇗기,4
개쇠리,4
개쉐,4
개쉐끼,4
개쉐리,4
개쉐이,4
개쉑,4
개쉑갸,4
개쉑기,4
개쉑꺄,4
개쉑끼,4
개쉑이,4
개쉑캬,4
개쉑키,4
개쉑히,4
개쉢,4
개쉨,4
개쉬끼,4
개싀끼,4
개싘,4
개시퀴,4
개시키,4
개십팔,4
개싯끼,4
개싯키,4
개싴,4
개쌍넘,4
개쌍년,4
개쌍놈,4
개쌔,4
개쌔꺄,4
개쌔끼,4
개쌕,4
개쌕끼,4
개썅넘,4
개썅년,4
개썅놈,4
개썅늠,4
개썅연,4
개쎅,4
개쐐리,4
개쒜,4
개쒜끼,4
개쒜리,4
개쒝,4
개쒝갸,4
개쒝기,4
개쒝꺄,4
개쒝끼,4
개쒝키,4
개쒯,4
개쒸,4
개쒹기,4
개씌끼,4
개씨끼,4
개씨발,4
개씨팕,4
개씹,4
개씹창,4
개씹팔,4
개자슥,4
개자싁,4
개자식,4
개자지,4
개젓,4
개젖,4
개졋,4
개졎,4
개조또,4
개조옷,4
개족,4
개좆,4
개지랄,4
개후레,4
개후장,4
거시기,4
겁탈,4
게넘,4
게년,4
게놈,4
게뇬,4
게뇽,4
게눔,4
게새끼,4
게새리,4
게색,4
게색기,4
게색끼,4
게세,4
게세꺄,4
게세끼,4
게섹,4
게쉐,4
게쉐이,4
게시끼,4
게시퀴,4
고환,4
공짜버그,4
공짜캐쉬,4
그룹섹스,4
그지새끼,4
그지좃밥,4
그지좃빱,4
그지좆밥,4
근친,4
근친상간,4
기엉아,4
기형아,4
꼴려,4
꼴리는,4
꼴리다,4
난교,4
넣게벌려,4
넣고싸고,4
네에미,4
년놈,4
니미랄,4
니미럴,4
니미롤,4
니미를,4
니보지,4
니애미,4
니애비,4
니어미,4
니에미,4
니에비,4
니좆,4
대딸,4
딸딸이,4
떡치기,4
떡칠녀,4
룸섹스,4
마스터베이션,4
매춘,4
매춘부,4
몸안에사정,4
몸캠,4
몸켐,4
몸파는,4
뮈칀세끼,4
뮈칀세리,4
뮈칀섹끼,4
뮈친,4
뮈친세리,4
뮈친섹끼,4
뮈친섹이,4
미췬,4
미췬년,4
미췬세끼,4
미췬쉐리,4
미친,4
미친넘,4
미친년,4
미친놈,4
미친뇬,4
미친새끼,4
미친세리,4
미친섹이,4
미친자식,4
미튄,4
미틘,4
미틩,4
미틴,4
미틴뇬,4
밑구녕,4
밑구녕빨기,4
박고싶다,4
박고싶퍼,4
박아줄게,4
박아줄께,4
박을께,4
박을년,4
뱅쉰,4
뱅싄,4
뱅신,4
뱡신,4
버즤,4
버지,4
버지물,4
버짓물,4
번섹,4
번쌕,4
번쎅,4
벙어리,4
벼엉신,4
변섹,4
변태,4
변퇴,4
병쉰,4
병싀,4
병싄,4
병신,4
병씬,4
보오지,4
보쥐,4
보즤,4
보지,4
보지걸,4
보지구녕,4
보지구멍,4
보지나라,4
보지당,4
보지물,4
보지보지,4
보지털,4
보짓년,4
보짓물,4
보짖물,4
보G,4
봉알,4
뵤즤,4
뵤지,4
뵨태,4
뵹딱,4
뵹싄,4
뵹신,4
부랄,4
부부섹스,4
부카케,4
불륜,4
불알,4
붕딱,4
붕딲,4
붕뛴,4
붕싄,4
붕시나,4
붕신,4
붕알,4
붜지,4
붱신,4
뷍슨,4
뷍싄,4
뷍신,4
뷩쉬,4
뷩쉰,4
뷩싄,4
뷩신,4
뷰웅신,4
븅딱,4
븅쉰,4
븅싄,4
븅시,4
븅신,4
븅아,4
브랄,4
블알,4
븡딱,4
븡쉰,4
븡신,4
븽딱,4
븽쉬,4
븽슨,4
븽싄,4
븽시,4
븽신,4
비잉신,4
빙딱,4
빙쉬,4
빙쉰,4
빙싀,4
빙싄,4
빙시,4
빙신,4
빠걸,4
빠구리,4
빠굴,4
빠굴이,4
빠꾸리,4
빠도리,4
빠돌이,4
빠라,4
빠라조,4
빠라줘,4
빠러,4
빠수니,4
빠순이,4
빠큐,4
빡돌,4
빡촌,4
빡큐,4
빨어핥어박어,4
빨자좃,4
빨자좆,4
빽보지,4
빽자지,4
뺑신,4
뺑쒼,4
뺑씬,4
뺘큐,4
뻐어큐,4
뻐큐,4
뻐킹,4
뼝신,4
뽀개,4
뽀로노,4
뽀르나,4
뽀르너,4
뽀르노,4
뽀쥐,4
뽀지,4
뽀쮜,4
뽕알,4
뿅신,4
뿅씬,4
뿡알,4
쁑신,4
삐꾸,4
삥쉰,4
삥쒼,4
삥씬,4
사까시,4
사까치,4
사이버섹스,4
사창가,4
사카시,4
사카치,4
삽쥘,4
삿가시,4
삿까시,4
삿깟시,4
상년,4
상노무,4
상놈,4
새꺄,4
새뀌,4
새끠,4
새끼,4
새뤼,4
새에끼,4
새키,4
새X,4
색갸,4
색걸,4
색골,4
색광,4
색기,4
색꺄,4
색끼,4
색남,4
색녀,4
색마,4
색스,4
색쑤,4
색쓰,4
색캬,4
색키,4
색할,4
색햐,4
색히,4
샊꺄,4
샤불년,4
샤앙년,4
샵년,4
샹넘,4
샹년,4
샹놈,4
샹늠,4
성관계,4
성교,4
성매매,4
성섹스,4
성욕구,4
성인용품,4
성체위,4
성체험,4
성추행,4
성충동,4
성폭력,4
성폭행,4
성행위,4
세게빨아,4
세꺄,4
세뀌,4
세끠,4
세끼,4
세액스,4
세에끼,4
세에쓰,4
세엑,4
세퀴,4
세키,4
섹남,4
섹녀,4
섹마,4
섹보지,4
섹수,4
섹쉬,4
섹슈,4
섹스,4
섹시,4
섹파트너,4
섹하자,4
섹하장,4
섹할,4
섹해,4
섹히,4
섹s,4
수간,4
수음,4
쉑수,4
쉑스,4
쉑쑤,4
쉑쓰,4
쉑캬,4
스와핑,4
스트립쇼,4
스트립쑈,4
스펄,4
십8,4
십넘,4
십녀,4
십놈,4
십때꺄,4
십때끼,4
십떼끼,4
십밸,4
십새,4
십새꺄,4
십새끼,4
십새캬,4
십새키,4
십색,4
십색꺄,4
십색끼,4
십색히,4
십세,4
십세끼,4
십쇄리,4
십쉐,4
십쉐리,4
십쉐이,4
십쉑,4
십쉑히,4
십시끼,4
십쌔,4
십쌔꺄,4
십쎄끼,4
십씨키,4
십알,4
십질,4
십창,4
십탱,4
십탱구리,4
십팔,4
십팔년,4
십팔련,4
십팔연,4
십할,4
십할련,4
싯끼,4
싯빨,4
싯팔,4
싲팔,4
싴팔,4
싵팔,4
싶알,4
싶팔,4
싸발년,4
싸앙넘,4
싸앙녀,4
싸앙년,4
싸줄께,4
싹년,4
쌉년,4
쌍넌,4
쌍넘,4
쌍년,4
쌍념,4
쌍노무,4
쌍놈,4
쌍놈아,4
쌍뇨나,4
쌍뇬,4
쌍뇸,4
쌍뇽,4
쌍뉸,4
쌍연,4
쌔꺄,4
쌔끼,4
쌔리,4
쌔캬,4
쌔키,4
쌕,4
쌕갸,4
쌕걸,4
쌕꺄,4
쌕수,4
쌕스,4
쌕쑤,4
쌕쓰,4
쌩보지,4
쌩포르노,4
쌰앙넘,4
쌰앙녀,4
쌰앙년,4
쌰앙눔,4
쌰앙뉸,4
썁색,4
썅,4
썅넌,4
썅넘,4
썅녀,4
썅년,4
썅놈,4
썅뇬,4
썅연,4
썩을년,4
쎅스,4
쓰글넘,4
쓰글년,4
쓰글놈,4
쓰글늠,4
쓰발,4
쓰발넘,4
쓰벌,4
쓰불,4
쓰뷀,4
쓰블,4
씨댕,4
씨댕년,4
씨뎅,4
씨바,4
씨바라,4
씨박,4
씨발,4
씨발넘,4
씨발년,4
씨발놈,4
씨발놈아,4
씨방새,4
씨방세,4
씨뱔,4
씨벌,4
씨벌년,4
씨벧,4
씨벨년,4
씨벵,4
씨봉,4
씨봉알,4
씨부랄,4
씨부럴,4
씨불,4
씨불년,4
씨불얼,4
씨붕,4
씨뷀,4
씨브,4
씨브랄,4
씨브럴,4
씨블,4
씨블년,4
씨앙년,4
씨양년,4
씨이바,4
씨이발,4
씨이방,4
씨이밸,4
씨이벌,4
씨이빨,4
씨이팔,4
씨입년,4
씨입뇬,4
씨파,4
씨팍,4
씨팏,4
씨팔,4
씨팔년,4
씨펄,4
씹,4
씹8,4
씹넘,4
씹년,4
씹놈,4
씹뇬,4
씹딱꿍,4
씹때꺄,4
씹때끼,4
씹떼,4
씹떼끼,4
씹물,4
씹밸,4
씹벌,4
씹보지,4
씹보지년,4
씹블,4
씹빡,4
씹빨,4
씹뻘,4
씹새,4
씹새꺄,4
씹새끼,4
씹새캬,4
씹새키,4
씹색꺄,4
씹색끼,4
씹색히,4
씹샛길,4
씹생알,4
씹세,4
씹세끼,4
씹세이,4
씹쉐,4
씹쉐리,4
씹쉐이,4
씹쉑,4
씹쉑히,4
씹쌔,4
씹쌔기,4
씹쌔꺄,4
씹쌔끼,4
씹쌔키,4
씹쎄,4
씹쎄끼,4
씹쒜,4
씹씨키,4
씹알,4
씹연,4
씹질,4
씹창,4
씹탱,4
씹탱구리,4
씹팔,4
씹팔년,4
씹팔련,4
씹팔연,4
씹펄,4
씹풀,4
씹할,4
씹할련,4
씹할연,4
씻끼,4
씻발,4
씻벌,4
씻뻘,4
씻퐁,4
씾팔,4
앂년,4
